Seconds,Nanoseconds,Commit_Count,Identity_Count,Account_Count,Info_Count,Buffer_Occupancy_Pct,CPU_Pct
1782846086,213992835,51,0,0,0,0.00,14.85
1782846087,214033899,73,0,0,0,0.00,16.49
1782846088,213985963,61,0,0,0,0.00,17.65
1782846089,214013027,54,0,0,0,0.00,13.27
1782846090,214295089,61,0,0,0,0.00,16.00
1782846091,214168153,55,0,1,0,0.10,16.00
1782846092,214030216,54,0,0,0,0.00,15.00
1782846093,214340277,63,0,0,0,0.00,10.64
1782846094,214008341,66,0,0,0,0.00,10.75
1782846095,214339401,58,0,0,0,0.00,16.83
1782846096,213999464,67,2,2,0,0.00,23.36
1782846097,213987525,58,0,0,0,0.00,16.33
1782846098,214018585,59,0,0,0,0.00,17.00
1782846099,213985646,75,0,1,0,0.00,21.57
1782846100,214371704,59,0,0,0,0.10,19.81
1782846101,214004765,57,0,0,0,0.00,14.29
1782846102,213988825,64,0,0,0,0.00,15.46
1782846103,214002884,64,1,2,0,0.00,20.19
1782846104,214007942,66,0,0,0,0.00,14.58
1782846105,214025000,56,0,2,0,0.00,15.00
1782846106,214022058,50,0,0,0,0.00,11.34
1782846107,213978116,66,0,0,0,0.00,18.63
1782846108,214006173,53,0,1,0,0.00,12.12
1782846109,214017230,84,1,1,0,0.00,17.71
1782846110,214007287,70,0,0,0,0.00,18.37
1782846111,214011343,17,0,0,0,0.00,5.00
1782846112,213999399,53,1,1,0,0.00,12.12
1782846113,215074449,64,0,0,0,0.10,15.46
1782846114,213982510,74,1,1,0,0.00,15.62
1782846115,214019565,65,1,0,0,0.00,18.63
1782846116,214018619,42,0,0,0,0.00,8.42
1782846117,213992674,48,0,0,0,0.00,13.13
1782846118,213992727,63,1,0,0,0.00,15.31
1782846119,213975781,64,0,0,0,0.00,30.21
1782846120,214920830,46,0,0,0,0.10,13.73
1782846121,214007887,54,0,0,0,0.00,15.69
1782846122,213994940,48,1,2,0,0.00,12.12
1782846123,213993992,20,0,0,0,0.00,2.08
1782846124,213993044,50,0,0,0,0.00,8.42
1782846125,213992096,50,0,0,0,0.00,12.24
1782846126,214019147,44,0,1,0,0.00,13.86
1782846127,214010198,73,0,1,0,0.00,20.59
1782846128,214010248,76,0,0,0,0.00,17.53
1782846129,214011298,77,0,1,0,0.00,20.79
1782846130,213995349,72,0,0,0,0.00,18.00
1782846131,213989398,101,0,0,0,0.00,25.74
1782846132,213996447,82,0,0,0,0.00,21.78
1782846133,213987496,79,0,0,0,0.00,22.33
1782846134,213985545,64,0,0,0,0.00,16.49
1782846135,214866589,64,0,0,0,0.10,15.46
1782846136,213981642,75,0,0,0,0.00,14.74
1782846137,214002689,50,0,0,0,0.00,9.38
1782846138,213998737,69,1,1,0,0.00,15.46
1782846139,213991784,58,0,1,0,0.00,16.83
1782846140,213999830,64,3,1,0,0.00,17.82
1782846141,213995877,53,0,0,0,0.00,14.85
1782846142,214018923,49,0,0,0,0.00,12.24
1782846143,214000969,51,2,1,0,0.00,12.24
1782846144,213990014,62,0,0,0,0.00,13.54
1782846145,213992059,57,0,0,0,0.00,13.27
1782846146,213994104,61,0,0,0,0.00,15.46
1782846147,214153148,53,0,0,0,0.00,12.24
1782846148,213980193,60,1,1,0,0.00,13.40
1782846149,214184236,51,0,0,0,0.10,15.69
1782846150,214456278,58,0,0,0,0.10,15.15
1782846151,214001324,51,0,0,0,0.00,15.69
1782846152,214485364,52,0,0,0,0.00,7.53
1782846153,214453407,59,0,0,0,0.00,14.14
1782846154,214007452,63,2,2,0,0.00,13.54
1782846155,214005494,74,0,0,0,0.00,17.35
1782846156,214011535,54,1,1,0,0.00,12.24
1782846157,214021577,54,2,2,0,0.00,18.45
1782846158,214000618,55,0,0,0,0.00,11.46
1782846159,214014659,60,0,0,0,0.00,11.46
1782846160,214003699,43,0,0,0,0.00,10.20
1782846161,213978740,53,1,1,0,0.00,18.27
1782846162,214018779,67,0,0,0,0.00,17.82
1782846163,214017819,46,1,1,0,0.00,12.24
1782846164,214002858,61,0,0,0,0.00,10.87
1782846165,214015897,40,2,1,0,0.00,10.10
1782846166,213984936,61,0,0,0,0.00,16.00
1782846167,214017974,60,0,0,0,0.00,14.29
1782846168,214210011,51,1,0,0,0.00,17.31
1782846169,213989050,64,1,1,0,0.00,12.63
1782846170,213995088,51,0,0,0,0.00,16.00
1782846171,214009125,56,2,2,0,0.00,15.00
1782846172,214010162,52,0,0,0,0.00,14.00
1782846173,213984198,53,0,0,0,0.00,6.59
1782846174,214013234,59,0,1,0,0.00,13.27
1782846175,213999270,66,0,0,0,0.00,11.58
1782846176,213999306,49,0,1,0,0.00,12.37
1782846177,214009341,49,1,0,0,0.00,18.10
1782846178,214006377,53,1,2,0,0.00,10.53
1782846179,213993411,54,0,0,0,0.00,25.53
1782846180,216145435,74,0,1,0,0.00,15.46
1782846181,214016480,62,1,1,0,0.00,16.16
1782846182,213995514,40,0,0,0,0.00,13.59
1782846183,213991548,32,0,0,0,0.00,9.00
1782846184,214020581,42,0,0,0,0.00,11.11
1782846185,214234613,50,0,0,0,0.10,10.31
1782846186,214057646,59,0,0,0,0.00,14.29
1782846187,214589676,75,0,0,0,0.00,18.18
1782846188,213996711,95,0,0,0,0.00,21.65
1782846189,213989743,79,1,1,0,0.00,15.79
1782846190,213996775,51,1,1,0,0.00,13.13
1782846191,214016806,67,1,1,0,0.00,12.90
1782846192,214004837,65,0,0,0,0.00,13.54
1782846193,213984868,61,1,1,0,0.00,13.40
1782846194,214005898,50,1,0,0,0.00,15.84
1782846195,214021928,63,0,0,0,0.00,13.40
1782846196,214136958,50,3,2,0,0.00,10.53
1782846197,213995988,50,0,0,0,0.00,17.31
1782846198,214044017,64,2,2,0,0.00,10.11
1782846199,214614043,65,0,0,0,0.00,20.75
1782846200,213995075,59,1,1,0,0.00,19.23
1782846201,213994103,52,2,2,0,0.00,9.47
1782846202,213998131,63,0,0,0,0.00,13.54
1782846203,214981154,61,0,0,0,0.10,17.00
1782846204,214017187,63,2,0,0,0.00,12.50
1782846205,214527212,56,1,1,0,0.10,22.22
1782846206,214009241,74,0,0,0,0.00,16.67
1782846207,214013268,45,0,0,0,0.00,7.37
1782846208,214004295,74,1,0,0,0.00,18.37
1782846209,214005321,48,0,0,0,0.00,11.22
1782846210,213992347,56,0,0,0,0.00,11.58
1782846211,214750369,53,0,1,0,0.10,9.47
1782846212,213993398,56,1,1,0,0.00,17.65
1782846213,213989423,62,0,1,0,0.00,5.62
1782846214,214006448,71,1,1,0,0.00,19.00
1782846215,214001472,48,0,0,0,0.00,8.33
1782846216,214036496,63,0,0,0,0.00,14.74
1782846217,213993520,50,0,0,0,0.00,17.14
1782846218,214008544,60,0,0,0,0.00,15.31
1782846219,213980568,55,0,0,0,0.00,14.00
1782846220,214017591,48,0,2,0,0.00,14.71
1782846221,213988614,63,0,0,0,0.00,20.00
1782846222,214011636,56,0,0,0,0.00,11.46
1782846223,213989659,66,1,1,0,0.00,15.46
1782846224,213987681,44,0,0,0,0.00,10.31
1782846225,214038702,44,0,0,0,0.00,14.85
1782846226,214019724,46,0,1,0,0.00,8.33
1782846227,214019745,47,0,0,0,0.00,14.71
1782846228,214017766,48,0,1,0,0.00,11.22
1782846229,214000787,51,0,1,0,0.00,12.37
1782846230,213998808,61,0,0,0,0.00,17.00
1782846231,214015828,50,0,0,0,0.00,12.12
1782846232,213990848,57,0,0,0,0.00,7.61
1782846233,214016867,39,1,1,0,0.00,10.10
1782846234,214020887,52,1,1,0,0.00,9.47
1782846235,214489904,67,0,0,0,0.00,17.82
1782846236,214520922,41,0,0,0,0.10,10.20
1782846237,214011944,53,1,2,0,0.00,13.40
1782846238,213985962,53,1,1,0,0.00,13.27
1782846239,213991980,62,0,0,0,0.00,31.25
1782846240,214014998,45,0,0,0,0.00,9.09
1782846241,214660012,61,0,0,0,0.00,16.83
1782846242,213995033,37,1,1,0,0.00,11.00
1782846243,213982050,36,1,1,0,0.00,13.59
1782846244,214001067,33,1,1,0,0.00,10.00
1782846245,213983083,40,1,1,0,0.00,14.56
1782846246,213982099,50,0,0,0,0.00,15.53
1782846247,213988115,67,0,0,0,0.00,16.16
1782846248,213981131,70,0,0,0,0.00,22.12
1782846249,213998147,65,0,1,0,0.00,17.82
1782846250,214465160,65,0,0,0,0.10,20.00
1782846251,214021177,66,0,1,0,0.00,14.58
1782846252,213998192,66,1,1,0,0.00,17.00
1782846253,213986206,78,1,1,0,0.00,20.00
1782846254,214134220,45,0,0,0,0.10,13.13
1782846255,213998234,55,1,1,0,0.00,14.85
1782846256,214008248,57,0,0,0,0.00,16.00
1782846257,213995262,53,1,2,0,0.00,15.69
1782846258,214003275,58,0,0,0,0.00,10.64
1782846259,213995288,44,0,0,0,0.00,12.87
1782846260,214005300,57,0,0,0,0.00,12.50
1782846261,213992313,65,0,0,0,0.00,17.35
1782846262,214024325,44,0,0,0,0.00,8.33
1782846263,213984337,51,1,1,0,0.00,14.14
1782846264,214003349,73,0,0,0,0.00,15.62
1782846265,213991360,42,0,0,0,0.00,12.87
1782846266,213987371,55,0,0,0,0.00,14.29
1782846267,214025382,56,2,0,0,0.00,15.00
1782846268,213984393,51,0,0,0,0.00,11.34
1782846269,214336402,46,0,0,0,0.00,13.00
1782846270,214017414,58,1,1,0,0.00,16.00
1782846271,214583421,59,0,0,0,0.10,9.68
1782846272,214008433,57,0,0,0,0.00,13.40
1782846273,213991443,52,0,0,0,0.00,12.24
1782846274,213988452,59,0,0,0,0.00,12.37
1782846275,214003461,64,1,0,0,0.00,17.82
1782846276,214046470,69,0,0,0,0.00,19.61
1782846277,213992478,40,1,1,0,0.00,14.42
1782846278,213992487,59,0,0,0,0.00,18.45
1782846279,213992495,57,0,0,0,0.00,15.84
1782846280,214960497,57,0,0,0,0.00,13.40
1782846281,213985510,62,1,1,0,0.00,18.63
1782846282,214553514,45,1,1,0,0.10,12.87
1782846283,214006524,41,0,0,0,0.00,6.38
1782846284,213991531,57,0,0,0,0.00,16.00
1782846285,213990538,42,1,0,0,0.00,6.45
1782846286,214439542,49,1,1,0,0.00,13.54
1782846287,213989550,48,0,0,0,0.00,14.71
1782846288,214019556,55,0,0,0,0.00,12.37
1782846289,214515559,50,0,0,0,0.10,10.42
1782846290,214018567,53,0,0,0,0.00,13.27
1782846291,214002572,53,0,1,0,0.00,12.24
1782846292,213993577,58,1,1,0,0.00,12.50
1782846293,214018581,46,0,0,0,0.00,11.11
1782846294,213995586,41,1,1,0,0.00,11.11
1782846295,214003590,52,0,0,0,0.00,11.34
1782846296,214004594,54,0,0,0,0.00,14.85
1782846297,213995598,56,2,1,0,0.00,10.53
1782846298,213987601,37,0,0,0,0.00,6.25
1782846299,214126604,45,0,1,0,0.00,19.79
1782846300,214007607,48,1,2,0,0.00,20.59
1782846301,213983610,51,0,0,0,0.00,12.24
1782846302,213997613,53,0,0,0,0.00,18.87
1782846303,213991615,38,0,1,0,0.00,7.29
1782846304,214002617,60,0,0,0,0.00,12.50
1782846305,214001619,60,0,0,0,0.00,7.61
1782846306,213989621,59,0,0,0,0.00,20.19
1782846307,214015622,74,0,0,0,0.00,14.58
1782846308,213993623,66,1,1,0,0.00,19.61
1782846309,214019624,65,0,1,0,0.00,12.63
1782846310,214006625,62,1,0,0,0.00,12.63
1782846311,214041625,53,0,0,0,0.00,9.47
1782846312,214017626,58,0,0,0,0.00,14.29
1782846313,214031626,52,0,0,0,0.00,11.46
1782846314,214451623,61,0,0,0,0.00,13.54
1782846315,213989625,65,0,0,0,0.00,15.31
1782846316,214004624,67,1,1,0,0.00,23.36
1782846317,214020623,63,0,0,0,0.00,16.00
1782846318,214006622,89,0,0,0,0.00,18.18
1782846319,214378619,58,0,2,0,0.10,14.29
1782846320,213996620,58,0,0,0,0.00,15.31
1782846321,213984618,47,0,0,0,0.00,13.73
1782846322,214539613,49,0,0,0,0.00,11.22
1782846323,213996614,35,1,1,0,0.00,8.16
1782846324,213996611,44,0,0,0,0.00,7.45
1782846325,213991609,39,1,1,0,0.00,7.29
1782846326,214020605,43,1,1,0,0.00,15.53
1782846327,214883598,59,0,0,0,0.10,16.00
1782846328,214013599,34,1,0,0,0.00,10.00
1782846329,214001596,41,0,0,0,0.00,9.28
1782846330,214019592,40,0,0,0,0.00,15.24
1782846331,214019588,53,1,1,0,0.00,7.69
1782846332,213988584,49,0,0,0,0.00,16.67
1782846333,214009579,42,0,0,0,0.00,12.00
1782846334,214004575,43,2,2,0,0.00,11.22
1782846335,214007570,44,0,0,0,0.00,8.33
1782846336,214009565,60,0,0,0,0.00,14.14
1782846337,213989559,67,0,0,0,0.00,15.46
1782846338,213981554,50,0,0,0,0.00,7.53
1782846339,213996548,64,0,1,0,0.00,12.50
1782846340,213992542,69,0,0,0,0.00,9.89
1782846341,214006536,63,1,1,0,0.00,12.63
1782846342,213990530,56,0,0,0,0.00,18.10
1782846343,214021523,52,0,0,0,0.00,12.24
1782846344,213999516,58,0,0,0,0.00,16.00
1782846345,214018509,57,0,0,0,0.00,16.67
1782846346,214016502,54,0,0,0,0.00,13.27
1782846347,214018495,45,1,1,0,0.00,7.37
1782846348,213991487,24,0,2,0,0.00,7.07
1782846349,213980479,66,0,0,0,0.00,17.17
1782846350,213998471,48,1,1,0,0.00,9.47
1782846351,214015463,63,0,0,0,0.00,10.64
1782846352,213988454,54,0,0,0,0.00,15.84
1782846353,214639442,48,0,0,0,0.10,13.00
1782846354,213995437,53,0,0,0,0.00,15.84
1782846355,213977428,62,0,0,0,0.00,16.00
1782846356,213989418,55,0,0,0,0.00,8.70
1782846357,214001409,56,0,0,0,0.00,12.37
1782846358,214009399,47,0,0,0,0.00,13.00
1782846359,213999389,56,1,1,0,0.00,16.83
1782846360,213988379,45,2,2,0,0.00,26.32
1782846361,213988369,49,0,0,0,0.00,13.86
1782846362,213997358,55,0,0,0,0.00,15.00
1782846363,213989347,54,1,1,0,0.00,11.46
1782846364,213991336,67,0,0,0,0.00,12.77
1782846365,213990325,55,2,2,0,0.00,15.84
1782846366,214293312,50,0,0,0,0.10,10.31
1782846367,214024302,53,0,0,0,0.00,10.31
1782846368,214009290,50,1,1,0,0.00,13.27
1782846369,213987278,51,0,0,0,0.00,12.12
1782846370,213998266,48,0,0,0,0.00,16.35
1782846371,214251252,47,0,0,0,0.00,10.20
1782846372,214144240,52,0,0,0,0.00,9.68
1782846373,214022228,45,1,1,0,0.00,13.86
1782846374,214017215,39,0,0,0,0.00,8.25
1782846375,214018202,52,0,0,0,0.00,13.00
1782846376,214021188,40,0,0,0,0.00,8.33
1782846377,213997175,40,0,0,0,0.00,9.18
1782846378,213991161,36,1,1,0,0.00,10.20
1782846379,214020147,43,0,0,0,0.00,6.25
1782846380,213998133,29,0,0,0,0.00,11.76
1782846381,213988118,52,1,2,0,0.00,11.46
1782846382,213991104,44,1,0,0,0.00,10.31
1782846383,213998089,49,0,0,0,0.00,11.22
1782846384,214585071,44,1,1,0,0.10,15.53
1782846385,214019059,37,1,1,0,0.00,5.26
1782846386,213987043,35,0,0,0,0.00,7.37
1782846387,214000028,46,1,1,0,0.00,11.22
1782846388,214000012,44,0,0,0,0.00,5.38
1782846389,214011996,53,0,0,0,0.00,17.48
1782846390,214764976,41,1,1,0,0.10,9.28
1782846391,213999963,51,0,0,0,0.00,9.38
1782846392,213991947,46,1,1,0,0.00,13.00
1782846393,213979930,43,0,0,0,0.00,11.11
1782846394,213990913,50,1,1,0,0.00,19.81
1782846395,213993896,49,0,0,0,0.00,12.12
1782846396,213992879,42,0,0,0,0.00,10.20
1782846397,213988861,57,0,1,0,0.00,12.50
1782846398,214008843,52,0,0,0,0.00,12.37
1782846399,214112825,45,0,0,0,0.00,10.20
1782846400,214463805,56,0,0,0,0.00,14.29
1782846401,213993789,59,0,0,0,0.00,10.64
1782846402,213994770,66,0,0,0,0.00,19.42
1782846403,213998752,50,2,2,0,0.00,12.24
1782846404,213996733,54,1,0,0,0.00,12.50
1782846405,213990714,52,1,0,0,0.00,11.34
1782846406,215295688,47,1,1,0,0.00,13.00
1782846407,213997675,57,0,0,0,0.00,12.37
1782846408,213999655,48,0,0,0,0.00,9.38
1782846409,213990636,59,1,1,0,0.00,15.15
1782846410,214355614,65,1,1,0,0.00,14.74
1782846411,213984595,60,0,0,0,0.00,14.43
1782846412,214011575,72,1,0,0,0.00,15.62
1782846413,214001554,66,0,0,0,0.00,17.65
1782846414,214487531,74,0,0,0,0.00,21.36
1782846415,214008512,59,2,2,0,0.00,13.68
1782846416,214018491,57,0,0,0,0.00,17.48
1782846417,214020470,51,0,0,0,0.00,11.22
1782846418,214008449,42,1,1,0,0.00,11.88
1782846419,213987427,56,0,0,0,0.00,16.00
1782846420,213971405,61,0,0,0,0.00,30.30
1782846421,213987383,62,0,0,0,0.00,14.14
1782846422,213988361,55,0,0,0,0.00,16.00
1782846423,213983338,64,1,1,0,0.00,18.00
1782846424,214007316,80,1,1,0,0.00,24.76
1782846425,213992293,57,0,1,0,0.00,12.37
1782846426,214553267,75,1,0,0,0.00,19.80
1782846427,214019247,49,1,1,0,0.00,10.31
1782846428,213993223,52,0,0,0,0.00,20.75
1782846429,213983200,67,0,0,0,0.00,14.43
1782846430,214000176,54,1,2,0,0.00,12.50
1782846431,214018152,55,1,0,0,0.00,9.57
1782846432,213988128,52,3,3,0,0.00,15.31
1782846433,213985104,79,0,0,0,0.00,18.18
1782846434,214145079,52,0,0,0,0.00,15.84
1782846435,214017055,62,1,2,0,0.00,12.50
1782846436,213983030,62,0,0,0,0.00,20.19
1782846437,213978005,72,0,0,0,0.00,17.35
1782846438,213996980,60,0,0,0,0.00,11.46
1782846439,214004955,45,0,0,0,0.00,12.12
1782846440,213998929,53,1,1,0,0.00,12.50
1782846441,213993904,69,0,0,0,0.00,15.31
1782846442,215115872,63,0,0,0,0.10,13.40
1782846443,213994852,65,0,0,0,0.00,11.70
1782846444,213989826,48,0,0,0,0.00,13.00
1782846445,213994799,61,0,0,0,0.00,9.57
1782846446,214312771,57,0,0,0,0.00,17.65
1782846447,214791742,49,1,1,0,0.00,14.85
1782846448,214018719,43,0,0,0,0.00,10.20
1782846449,214017692,52,0,0,0,0.00,14.85
1782846450,214018665,51,1,1,0,0.00,8.42
1782846451,214019637,30,0,0,0,0.00,9.90
1782846452,214001610,70,0,0,0,0.00,15.46
1782846453,214007582,55,0,1,0,0.00,14.29
1782846454,213999554,35,0,0,0,0.00,7.22
1782846455,213994526,49,0,0,0,0.00,10.31
1782846456,213988498,54,1,2,0,0.00,15.84
1782846457,213987469,58,0,5,0,0.00,16.16
1782846458,214040440,49,0,0,0,0.00,8.42
1782846459,214019412,54,1,0,0,0.00,13.13
1782846460,213988383,55,0,0,0,0.00,8.60
1782846461,214611351,46,0,1,0,0.00,10.31
1782846462,213994324,47,0,0,0,0.00,12.00
1782846463,214032295,41,0,0,0,0.00,8.33
1782846464,213985265,46,0,0,0,0.00,12.24
1782846465,214019235,51,0,0,0,0.00,9.38
1782846466,214001205,54,0,0,0,0.00,14.00
1782846467,214042175,62,0,0,0,0.00,15.46
1782846468,214447143,43,2,2,0,0.00,13.00
1782846469,213997115,51,1,1,0,0.00,6.45
1782846470,214030084,54,0,0,0,0.00,19.23
1782846471,215093048,62,0,25,0,0.00,17.53
1782846472,214017022,59,0,0,0,0.00,17.48
1782846473,214489988,46,1,1,0,0.00,12.12
1782846474,214020960,46,1,1,0,0.00,12.12
1782846475,215891919,51,0,1,0,0.00,12.24
1782846476,214034896,44,1,2,0,0.00,8.51
1782846477,213991865,54,1,2,0,0.00,10.53
1782846478,213991833,43,0,0,0,0.00,6.32
1782846479,214019800,49,1,0,0,0.00,11.34
1782846480,213977768,60,3,0,0,0.00,31.31
1782846481,214142735,51,0,0,0,0.00,9.38
1782846482,213983703,49,0,0,0,0.00,15.84
1782846483,214019670,23,0,0,0,0.00,5.15
1782846484,214020637,56,0,0,0,0.00,15.00
1782846485,214005604,32,1,1,0,0.00,9.00
1782846486,214019571,53,0,0,0,0.00,17.31
1782846487,214374536,74,1,1,0,0.00,19.80
1782846488,214020504,91,0,0,0,0.00,25.24
1782846489,213991470,75,0,0,0,0.00,12.77
1782846490,214020436,39,0,0,0,0.00,9.18
1782846491,214765398,56,1,1,0,0.00,16.67
1782846492,215062363,60,0,0,0,0.10,13.40
1782846493,213984334,60,1,1,0,0.00,14.29
1782846494,214064299,53,0,0,0,0.00,13.40
1782846495,213982264,68,0,0,0,0.00,14.58
1782846496,213999229,39,0,0,0,0.00,10.00
1782846497,213988194,47,0,0,0,0.00,9.28
1782846498,214311158,58,1,1,0,0.10,10.64
1782846499,213998124,63,0,0,0,0.00,11.58
1782846500,214002088,61,1,1,0,0.00,18.18
1782846501,213995053,45,0,0,0,0.00,10.10
1782846502,213999017,42,0,0,0,0.00,12.00
1782846503,213983981,60,0,1,0,0.00,13.40
1782846504,214036945,55,0,0,0,0.10,12.37
1782846505,214603905,45,0,0,0,0.00,12.12
1782846506,213991872,53,0,0,0,0.00,16.00
1782846507,214004835,54,0,1,0,0.00,16.50
1782846508,214007799,53,0,0,0,0.00,17.48
1782846509,214007762,49,0,0,0,0.00,13.00
1782846510,214014725,47,0,0,0,0.00,9.47
1782846511,214010687,44,0,0,0,0.00,12.00
1782846512,214832646,54,0,0,0,0.10,12.37
1782846513,214016612,56,1,0,0,0.00,16.50
1782846514,213984575,63,0,1,0,0.00,13.40
1782846515,214052537,52,1,1,0,0.00,6.52
1782846516,214019499,52,0,0,0,0.00,10.42
1782846517,214021461,38,1,2,0,0.00,16.04
1782846518,213994423,66,1,1,0,0.00,15.46
1782846519,214001384,51,0,0,0,0.00,9.47
1782846520,213995346,54,2,2,0,0.00,13.27
1782846521,214664303,69,0,0,0,0.00,15.46
1782846522,214039268,46,0,0,0,0.00,12.00
1782846523,214020229,52,0,0,0,0.00,12.24
1782846524,214006190,48,0,0,0,0.00,11.34
1782846525,214036150,51,1,1,0,0.00,13.13
1782846526,214002111,53,2,1,0,0.00,10.53
1782846527,214014071,52,0,0,0,0.00,10.42
1782846528,213984031,58,0,0,0,0.00,13.27
1782846529,213997991,36,0,0,0,0.00,11.76
1782846530,213995951,42,0,0,0,0.00,7.53
1782846531,214118910,73,0,1,0,0.00,13.68
1782846532,213999871,48,0,0,0,0.00,12.12
1782846533,214009830,54,1,1,0,0.00,19.81
1782846534,214005789,63,0,0,0,0.00,6.67
1782846535,214011748,56,0,0,0,0.00,7.61
1782846536,214009708,48,2,1,0,0.00,10.42
1782846537,214020666,44,0,0,0,0.00,11.88
1782846538,214010625,60,0,0,0,0.00,16.00
1782846539,214018584,46,1,1,0,0.00,8.42
1782846540,213979542,36,1,1,0,0.00,30.00
1782846541,214006500,40,1,1,0,0.00,11.65
1782846542,213991459,36,0,0,0,0.00,7.29
1782846543,214004417,30,0,0,0,0.00,8.00
1782846544,213985374,44,1,1,0,0.00,9.28
1782846545,214016332,47,0,0,0,0.00,7.37
1782846546,213999290,54,0,0,0,0.00,10.42
1782846547,214174246,61,0,0,0,0.10,13.40
1782846548,213982204,55,0,0,0,0.00,10.64
1782846549,213998162,67,0,0,0,0.00,19.42
1782846550,213999119,44,0,0,0,0.00,9.38
1782846551,214010075,67,0,0,0,0.00,21.50
1782846552,214019032,62,1,1,0,0.00,18.63
1782846553,213989989,63,0,0,0,0.00,13.27
1782846554,214003945,53,0,0,0,0.00,12.37
1782846555,213987901,48,0,1,0,0.00,14.56
1782846556,214006857,78,0,0,0,0.00,21.00
1782846557,213989813,56,0,0,0,0.00,6.52
1782846558,214472767,61,0,0,0,0.10,18.45
1782846559,214542722,55,0,1,0,0.10,15.00
1782846560,213999681,51,0,0,0,0.00,11.34
1782846561,213986636,62,1,1,0,0.00,12.63
1782846562,214020591,53,0,0,0,0.00,8.42
1782846563,214027546,52,0,0,0,0.00,12.12
1782846564,213996502,59,0,0,0,0.00,13.40
1782846565,214004456,48,1,0,0,0.00,14.85
1782846566,213999411,53,0,0,0,0.00,13.27
1782846567,213982366,62,0,0,0,0.00,12.50
1782846568,214031320,33,0,0,0,0.00,10.78
1782846569,214020274,29,0,0,0,0.00,8.91
1782846570,214010229,29,0,0,0,0.00,8.16
1782846571,214017183,26,0,0,0,0.00,7.00
1782846572,213992137,31,0,0,0,0.00,7.22
1782846573,214007090,38,1,1,0,0.00,6.32
1782846574,214005044,30,0,0,0,0.00,8.08
1782846575,213995998,40,0,0,0,0.00,9.18
1782846576,213999951,41,0,0,0,0.00,12.87
1782846577,213980904,51,0,0,0,0.00,13.13
1782846578,214003857,54,0,0,0,0.00,11.46
1782846579,214004810,57,0,0,0,0.00,9.57
1782846580,214010763,54,0,0,0,0.00,14.85
1782846581,213992716,59,2,2,0,0.00,14.29
1782846582,214037668,57,0,0,0,0.00,18.81
1782846583,213995621,51,2,1,0,0.00,15.84
1782846584,214009573,76,0,0,0,0.00,18.18
1782846585,214006525,73,0,0,0,0.00,15.62
1782846586,213997477,64,1,0,0,0.00,12.63
1782846587,214017429,60,0,0,0,0.00,14.29
1782846588,214186380,85,0,0,0,0.10,18.56
1782846589,214306331,77,0,0,0,0.00,21.57
1782846590,214195283,67,1,1,0,0.00,17.17
1782846591,213986235,61,1,2,0,0.00,14.43
1782846592,213998187,31,0,0,0,0.00,10.78
1782846593,214638135,54,1,0,0,0.00,13.13
1782846594,214361087,56,0,1,0,0.00,14.43
1782846595,214015039,42,0,1,0,0.00,7.29
1782846596,213993990,48,0,1,0,0.00,9.47
1782846597,213989941,41,1,1,0,0.00,13.73
1782846598,214082891,50,0,0,0,0.00,14.71
1782846599,213985842,56,0,0,0,0.00,15.84
1782846600,214089791,50,0,0,0,0.00,22.45
1782846601,214016742,52,0,0,0,0.00,17.35
1782846602,213997692,32,1,2,0,0.00,11.00
1782846603,214029641,32,0,0,0,0.00,7.07
1782846604,214019591,45,3,3,0,0.00,16.35
1782846605,213991541,40,1,0,0,0.00,9.38
1782846606,214021490,78,0,0,0,0.00,19.00
1782846607,213980440,71,0,1,0,0.00,21.15
1782846608,213986389,75,0,0,0,0.00,15.79
1782846609,214007338,58,0,0,0,0.00,12.37
1782846610,214021286,65,0,1,0,0.00,17.00
1782846611,213988235,84,0,1,0,0.00,20.41
1782846612,214005184,70,0,0,0,0.00,15.46
1782846613,214584130,65,0,0,0,0.00,13.40
1782846614,213994081,46,0,0,0,0.00,9.47
1782846615,214007029,59,0,0,0,0.00,18.10
1782846616,214014977,68,0,0,0,0.00,12.63
1782846617,214024925,47,0,0,0,0.00,11.22
1782846618,214019873,53,0,0,0,0.00,9.47
1782846619,213986821,60,0,0,0,0.00,18.00
1782846620,214018769,47,0,0,0,0.00,15.84
1782846621,214007716,59,0,0,0,0.00,16.00
1782846622,213998664,45,0,0,0,0.00,12.87
1782846623,214500608,49,0,0,0,0.00,11.22
1782846624,213982558,46,0,0,0,0.00,11.22
1782846625,214003505,63,0,1,0,0.00,15.46
1782846626,213985452,65,0,0,0,0.00,18.63
1782846627,213997399,57,1,2,0,0.00,18.63
1782846628,214004345,38,0,0,0,0.00,9.09
